6350	4.650e+03
6400	4.689e+03
6450	4.732e+03
6500	4.770e+03
6550	4.799e+03
6600	4.835e+03
6650	4.873e+03
6700	4.905e+03
6750	4.942e+03
6800	4.979e+03
6850	5.019e+03
6900	5.054e+03
6950	5.082e+03
7000	5.107e+03
7050	5.129e+03
7100	5.150e+03
7150	5.170e+03
7200	5.194e+03
7250	5.217e+03
7300	5.236e+03
7350	5.260e+03
7400	5.289e+03
7450	5.321e+03
7500	5.357e+03
7550	5.391e+03
7600	5.425e+03
7650	5.460e+03
7700	5.494e+03
7750	5.528e+03
7800	5.566e+03
7850	5.608e+03
7900	5.652e+03
7950	5.696e+03
8000	5.745e+03
8050	5.799e+03
8100	5.855e+03
8150	5.911e+03
8200	5.967e+03
8250	6.015e+03
8300	6.070e+03
8350	6.130e+03
8400	6.184e+03
8450	6.241e+03
8500	6.293e+03
8550	6.340e+03
8600	6.393e+03
8650	6.448e+03
8700	6.508e+03
8750	6.562e+03
8800	6.606e+03
8850	6.646e+03
8900	6.690e+03
8950	6.740e+03
9000	6.789e+03
9050	6.839e+03
9100	6.894e+03
9150	6.957e+03
9200	7.014e+03
9250	7.077e+03
9300	7.132e+03
9350	7.189e+03
9400	7.245e+03
9450	7.294e+03
9500	7.334e+03
9550	7.373e+03
9600	7.404e+03
9650	7.440e+03
9700	7.482e+03
9750	7.532e+03
9800	7.592e+03
9850	7.667e+03
9900	7.746e+03
9950	7.820e+03
10000	7.883e+03
10050	7.947e+03
10100	8.007e+03
10150	8.059e+03
10200	8.105e+03
10250	8.157e+03
10300	8.195e+03
10350	8.224e+03
10400	8.262e+03
10450	8.305e+03
10500	8.337e+03
10550	8.366e+03
10600	8.401e+03
10650	8.436e+03
10700	8.482e+03
10750	8.515e+03
10800	8.533e+03
10850	8.541e+03
10900	8.547e+03
10950	8.559e+03
11000	8.588e+03
11050	8.619e+03
11100	8.651e+03
11150	8.685e+03
11200	8.721e+03
11250	8.763e+03
11300	8.812e+03
11350	8.864e+03
11400	8.914e+03
11450	8.962e+03
11500	9.005e+03
11550	9.046e+03
11600	9.083e+03
11650	9.116e+03
11700	9.153e+03
11750	9.190e+03
11800	9.215e+03
11850	9.237e+03
11900	9.256e+03
11950	9.276e+03
12000	9.292e+03
12050	9.312e+03
12100	9.330e+03
12150	9.341e+03
12200	9.354e+03
12250	9.365e+03
12300	9.368e+03
12350	9.376e+03
12400	9.381e+03
12450	9.387e+03
12500	9.401e+03
12550	9.419e+03
12600	9.442e+03
12650	9.466e+03
12700	9.477e+03
12750	9.476e+03
12800	9.477e+03
12850	9.470e+03
12900	9.456e+03
12950	9.445e+03
13000	9.437e+03
13050	9.433e+03
13100	9.429e+03
13150	9.426e+03
13200	9.431e+03
13250	9.454e+03
13300	9.484e+03
13350	9.510e+03
13400	9.546e+03
13450	9.593e+03
13500	9.640e+03
13550	9.691e+03
13600	9.737e+03
13650	9.772e+03
13700	9.810e+03
13750	9.848e+03
13800	9.883e+03
13850	9.930e+03
13900	9.968e+03
13950	1.000e+04
14000	1.003e+04
14050	1.006e+04
14100	1.008e+04
14150	1.009e+04
14200	1.010e+04
14250	1.011e+04
14300	1.013e+04
14350	1.016e+04
14400	1.019e+04
14450	1.022e+04
14500	1.023e+04
14550	1.024e+04
14600	1.026e+04
14650	1.028e+04
14700	1.031e+04
14750	1.035e+04
14800	1.039e+04
14850	1.043e+04
14900	1.047e+04
14950	1.051e+04
15000	1.056e+04
15050	1.061e+04
15100	1.064e+04
15150	1.068e+04
15200	1.071e+04
15250	1.074e+04
15300	1.077e+04
15350	1.080e+04
15400	1.083e+04
15450	1.088e+04
15500	1.092e+04
15550	1.094e+04
15600	1.096e+04
15650	1.098e+04
15700	1.100e+04
15750	1.103e+04
15800	1.105e+04
15850	1.108e+04
15900	1.111e+04
15950	1.113e+04
16000	1.116e+04
16050	1.119e+04
16100	1.122e+04
16150	1.125e+04
16200	1.128e+04
16250	1.132e+04
16300	1.136e+04
16350	1.139e+04
16400	1.143e+04
16450	1.146e+04
16500	1.150e+04
16550	1.154e+04
16600	1.158e+04
16650	1.161e+04
16700	1.163e+04
16750	1.165e+04
16800	1.167e+04
16850	1.168e+04
16900	1.169e+04
16950	1.171e+04
17000	1.173e+04
17050	1.175e+04
17100	1.178e+04
17150	1.183e+04
17200	1.189e+04
17250	1.196e+04
17300	1.204e+04
17350	1.212e+04
17400	1.218e+04
17450	1.224e+04
17500	1.230e+04
17550	1.236e+04
17600	1.243e+04
17650	1.250e+04
17700	1.257e+04
17750	1.265e+04
17800	1.272e+04
17850	1.279e+04
17900	1.286e+04
17950	1.292e+04
18000	1.298e+04
18050	1.303e+04
18100	1.307e+04
18150	1.310e+04
18200	1.313e+04
18250	1.317e+04
18300	1.321e+04
18350	1.325e+04
18400	1.329e+04
18450	1.334e+04
18500	1.339e+04
18550	1.343e+04
18600	1.348e+04
18650	1.353e+04
18700	1.358e+04
18750	1.363e+04
18800	1.366e+04
18850	1.371e+04
18900	1.376e+04
18950	1.382e+04
19000	1.389e+04
19050	1.394e+04
19100	1.396e+04
19150	1.398e+04
19200	1.400e+04
19250	1.404e+04
19300	1.408e+04
19350	1.411e+04
19400	1.414e+04
19450	1.417e+04
19500	1.421e+04
19550	1.427e+04
19600	1.433e+04
19650	1.438e+04
19700	1.443e+04
19750	1.448e+04
19800	1.453e+04
19850	1.459e+04
19900	1.464e+04
19950	1.469e+04
20000	1.474e+04
20050	1.478e+04
20100	1.483e+04
20150	1.488e+04
20200	1.494e+04
20250	1.500e+04
20300	1.506e+04
20350	1.511e+04
20400	1.516e+04
20450	1.520e+04
20500	1.523e+04
20550	1.527e+04
20600	1.532e+04
20650	1.539e+04
20700	1.547e+04
20750	1.556e+04
20800	1.566e+04
20850	1.576e+04
20900	1.587e+04
20950	1.596e+04
21000	1.602e+04
21050	1.608e+04
21100	1.615e+04
21150	1.621e+04
21200	1.629e+04
21250	1.636e+04
21300	1.643e+04
21350	1.651e+04
21400	1.657e+04
21450	1.662e+04
21500	1.667e+04
21550	1.674e+04
21600	1.681e+04
21650	1.687e+04
21700	1.694e+04
21750	1.699e+04
21800	1.704e+04
21850	1.708e+04
21900	1.711e+04
21950	1.715e+04
22000	1.719e+04
22050	1.723e+04
22100	1.726e+04
22150	1.728e+04
22200	1.730e+04
22250	1.733e+04
22300	1.736e+04
22350	1.739e+04
22400	1.741e+04
22450	1.743e+04
22500	1.744e+04
22550	1.745e+04
22600	1.747e+04
22650	1.750e+04
22700	1.753e+04
22750	1.757e+04
22800	1.760e+04
22850	1.763e+04
22900	1.769e+04
22950	1.775e+04
23000	1.782e+04
23050	1.790e+04
23100	1.796e+04
23150	1.804e+04
23200	1.812e+04
23250	1.820e+04
23300	1.827e+04
23350	1.834e+04
23400	1.840e+04
23450	1.847e+04
23500	1.856e+04
23550	1.864e+04
23600	1.873e+04
23650	1.881e+04
23700	1.888e+04
23750	1.895e+04
23800	1.901e+04
23850	1.907e+04
23900	1.914e+04
23950	1.922e+04
24000	1.931e+04
24050	1.940e+04
24100	1.948e+04
24150	1.953e+04
24200	1.960e+04
24250	1.967e+04
24300	1.974e+04
24350	1.981e+04
24400	1.988e+04
24450	1.994e+04
24500	2.001e+04
24550	2.006e+04
24600	2.011e+04
24650	2.016e+04
24700	2.021e+04
24750	2.026e+04
24800	2.028e+04
24850	2.031e+04
24900	2.034e+04
24950	2.037e+04
25000	2.044e+04
25050	2.051e+04
25100	2.058e+04
25150	2.064e+04
25200	2.071e+04
25250	2.079e+04
25300	2.085e+04
25350	2.092e+04
25400	2.096e+04
25450	2.100e+04
25500	2.103e+04
25550	2.105e+04
25600	2.106e+04
25650	2.108e+04
25700	2.112e+04
25750	2.116e+04
25800	2.120e+04
25850	2.125e+04
25900	2.130e+04
25950	2.135e+04
26000	2.138e+04
26050	2.140e+04
26100	2.143e+04
26150	2.147e+04
26200	2.152e+04
26250	2.157e+04
26300	2.162e+04
26350	2.168e+04
26400	2.173e+04
26450	2.179e+04
26500	2.186e+04
26550	2.193e+04
26600	2.200e+04
26650	2.207e+04
26700	2.215e+04
26750	2.221e+04
26800	2.226e+04
26850	2.233e+04
26900	2.240e+04
26950	2.248e+04
27000	2.257e+04
27050	2.265e+04
27100	2.272e+04
27150	2.279e+04
27200	2.286e+04
27250	2.291e+04
27300	2.294e+04
27350	2.298e+04
27400	2.303e+04
27450	2.308e+04
27500	2.313e+04
27550	2.318e+04
27600	2.321e+04
27650	2.325e+04
27700	2.329e+04
27750	2.333e+04
27800	2.337e+04
27850	2.341e+04
27900	2.346e+04
27950	2.353e+04
28000	2.361e+04
28050	2.369e+04
28100	2.377e+04
28150	2.385e+04
28200	2.391e+04
28250	2.397e+04
28300	2.403e+04
28350	2.408e+04
28400	2.412e+04
28450	2.415e+04
28500	2.417e+04
28550	2.417e+04
28600	2.419e+04
28650	2.422e+04
28700	2.424e+04
28750	2.426e+04
28800	2.429e+04
28850	2.432e+04
28900	2.434e+04
28950	2.435e+04
29000	2.437e+04
29050	2.440e+04
29100	2.443e+04
29150	2.445e+04
29200	2.446e+04
29250	2.448e+04
29300	2.448e+04
29350	2.448e+04
29400	2.449e+04
29450	2.451e+04
29500	2.452e+04
29550	2.453e+04
29600	2.455e+04
29650	2.457e+04
29700	2.460e+04
29750	2.462e+04
29800	2.463e+04
29850	2.463e+04
29900	2.462e+04
29950	2.461e+04
30000	2.460e+04
30050	2.460e+04
30100	2.460e+04
30150	2.461e+04
30200	2.461e+04
30250	2.464e+04
30300	2.469e+04
30350	2.476e+04
30400	2.483e+04
30450	2.488e+04
30500	2.494e+04
30550	2.499e+04
30600	2.502e+04
30650	2.503e+04
30700	2.504e+04
30750	2.507e+04
30800	2.509e+04
30850	2.512e+04
30900	2.514e+04
30950	2.516e+04
31000	2.517e+04
31050	2.518e+04
31100	2.518e+04
31150	2.517e+04
31200	2.518e+04
31250	2.517e+04
31300	2.518e+04
31350	2.517e+04
31400	2.515e+04
31450	2.513e+04
31500	2.511e+04
31550	2.509e+04
31600	2.511e+04
31650	2.513e+04
31700	2.515e+04
31750	2.518e+04
31800	2.520e+04
31850	2.523e+04
31900	2.526e+04
31950	2.529e+04
32000	2.533e+04
32050	2.537e+04
32100	2.541e+04
32150	2.545e+04
32200	2.549e+04
32250	2.552e+04
32300	2.555e+04
32350	2.559e+04
32400	2.564e+04
32450	2.568e+04
32500	2.572e+04
32550	2.574e+04
32600	2.576e+04
32650	2.577e+04
32700	2.577e+04
32750	2.578e+04
32800	2.577e+04
32850	2.578e+04
32900	2.578e+04
32950	2.577e+04
33000	2.577e+04
33050	2.577e+04
33100	2.578e+04
33150	2.579e+04
33200	2.580e+04
33250	2.581e+04
33300	2.582e+04
33350	2.583e+04
33400	2.586e+04
33450	2.590e+04
33500	2.593e+04
33550	2.596e+04
33600	2.600e+04
33650	2.604e+04
33700	2.608e+04
33750	2.612e+04
33800	2.616e+04
33850	2.619e+04
33900	2.623e+04
33950	2.626e+04
34000	2.632e+04
34050	2.636e+04
34100	2.642e+04
34150	2.648e+04
34200	2.653e+04
34250	2.657e+04
34300	2.661e+04
34350	2.664e+04
34400	2.664e+04
34450	2.665e+04
34500	2.668e+04
34550	2.671e+04
34600	2.676e+04
34650	2.680e+04
34700	2.683e+04
34750	2.686e+04
34800	2.687e+04
34850	2.690e+04
34900	2.693e+04
34950	2.695e+04
35000	2.697e+04
35050	2.701e+04
35100	2.703e+04
35150	2.705e+04
35200	2.707e+04
35250	2.711e+04
35300	2.715e+04
35350	2.719e+04
35400	2.722e+04
35450	2.725e+04
35500	2.729e+04
35550	2.732e+04
35600	2.735e+04
35650	2.738e+04
35700	2.740e+04
35750	2.743e+04
35800	2.748e+04
35850	2.753e+04
35900	2.757e+04
35950	2.763e+04
36000	2.770e+04
36050	2.775e+04
36100	2.779e+04
36150	2.782e+04
36200	2.785e+04
36250	2.790e+04
36300	2.796e+04
36350	2.802e+04
36400	2.809e+04
36450	2.817e+04
36500	2.824e+04
36550	2.831e+04
36600	2.837e+04
36650	2.842e+04
36700	2.847e+04
36750	2.852e+04
36800	2.858e+04
36850	2.863e+04
36900	2.869e+04
36950	2.875e+04
37000	2.883e+04
37050	2.891e+04
37100	2.899e+04
37150	2.906e+04
37200	2.914e+04
37250	2.922e+04
37300	2.929e+04
37350	2.935e+04
37400	2.941e+04
37450	2.947e+04
37500	2.951e+04
37550	2.956e+04
37600	2.962e+04
37650	2.967e+04
37700	2.971e+04
37750	2.977e+04
37800	2.981e+04
37850	2.984e+04
37900	2.986e+04
37950	2.986e+04
38000	2.986e+04
38050	2.987e+04
38100	2.987e+04
38150	2.985e+04
38200	2.984e+04
38250	2.984e+04
38300	2.985e+04
38350	2.986e+04
38400	2.988e+04
38450	2.990e+04
38500	2.990e+04
38550	2.990e+04
38600	2.991e+04
38650	2.992e+04
38700	2.995e+04
38750	3.000e+04
38800	3.006e+04
38850	3.012e+04
38900	3.019e+04
38950	3.024e+04
39000	3.027e+04
39050	3.029e+04
39100	3.032e+04
39150	3.035e+04
39200	3.037e+04
39250	3.041e+04
39300	3.045e+04
39350	3.049e+04
39400	3.051e+04
39450	3.051e+04
39500	3.050e+04
39550	3.050e+04
39600	3.050e+04
39650	3.050e+04
39700	3.051e+04
39750	3.054e+04
39800	3.057e+04
39850	3.058e+04
39900	3.058e+04
39950	3.059e+04
40000	3.061e+04
40050	3.063e+04
40100	3.065e+04
40150	3.066e+04
40200	3.065e+04
40250	3.065e+04
40300	3.065e+04
40350	3.068e+04
40400	3.073e+04
40450	3.080e+04
40500	3.087e+04
40550	3.093e+04
40600	3.099e+04
40650	3.105e+04
40700	3.110e+04
40750	3.113e+04
40800	3.115e+04
40850	3.118e+04
40900	3.121e+04
40950	3.127e+04
41000	3.133e+04
41050	3.139e+04
41100	3.144e+04
41150	3.149e+04
41200	3.154e+04
41250	3.160e+04
41300	3.165e+04
41350	3.170e+04
41400	3.169e+04
41450	3.168e+04
41500	3.167e+04
41550	3.164e+04
41600	3.163e+04
41650	3.162e+04
41700	3.163e+04
41750	3.164e+04
41800	3.169e+04
41850	3.172e+04
41900	3.174e+04
41950	3.177e+04
42000	3.181e+04
42050	3.183e+04
42100	3.187e+04
42150	3.191e+04
42200	3.194e+04
42250	3.196e+04
42300	3.196e+04
42350	3.197e+04
42400	3.200e+04
42450	3.203e+04
42500	3.206e+04
42550	3.212e+04
42600	3.218e+04
42650	3.224e+04
42700	3.227e+04
42750	3.229e+04
42800	3.231e+04
42850	3.234e+04
42900	3.237e+04
42950	3.243e+04
43000	3.251e+04
43050	3.260e+04
43100	3.268e+04
43150	3.276e+04
43200	3.283e+04
43250	3.288e+04
43300	3.292e+04
43350	3.296e+04
43400	3.299e+04
43450	3.304e+04
43500	3.309e+04
43550	3.315e+04
43600	3.322e+04
43650	3.329e+04
43700	3.336e+04
43750	3.340e+04
43800	3.344e+04
43850	3.350e+04
43900	3.356e+04
43950	3.364e+04
44000	3.372e+04
44050	3.381e+04
44100	3.390e+04
44150	3.399e+04
44200	3.410e+04
44250	3.420e+04
44300	3.432e+04
44350	3.443e+04
44400	3.453e+04
44450	3.463e+04
44500	3.472e+04
44550	3.481e+04
44600	3.491e+04
44650	3.499e+04
44700	3.509e+04
44750	3.519e+04
44800	3.528e+04
44850	3.540e+04
44900	3.551e+04
44950	3.563e+04
45000	3.573e+04
45050	3.584e+04
45100	3.596e+04
45150	3.607e+04
45200	3.617e+04
45250	3.628e+04
45300	3.637e+04
45350	3.645e+04
45400	3.652e+04
45450	3.658e+04
45500	3.666e+04
45550	3.673e+04
45600	3.681e+04
45650	3.690e+04
45700	3.698e+04
45750	3.707e+04
45800	3.712e+04
45850	3.717e+04
45900	3.725e+04
45950	3.730e+04
46000	3.738e+04
46050	3.744e+04
46100	3.749e+04
46150	3.754e+04
46200	3.759e+04
46250	3.765e+04
46300	3.766e+04
46350	3.769e+04
46400	3.771e+04
46450	3.772e+04
46500	3.774e+04
46550	3.775e+04
46600	3.774e+04
46650	3.772e+04
46700	3.772e+04
46750	3.774e+04
46800	3.778e+04
46850	3.785e+04
46900	3.792e+04
46950	3.799e+04
47000	3.806e+04
47050	3.815e+04
47100	3.824e+04
47150	3.830e+04
47200	3.837e+04
47250	3.843e+04
47300	3.850e+04
47350	3.857e+04
47400	3.861e+04
47450	3.862e+04
47500	3.863e+04
47550	3.865e+04
47600	3.868e+04
47650	3.869e+04
47700	3.868e+04
47750	3.868e+04
47800	3.869e+04
47850	3.870e+04
47900	3.875e+04
47950	3.876e+04
48000	3.878e+04
48050	3.880e+04
48100	3.884e+04
48150	3.888e+04
48200	3.894e+04
48250	3.899e+04
48300	3.904e+04
48350	3.907e+04
48400	3.910e+04
48450	3.913e+04
48500	3.916e+04
48550	3.916e+04
48600	3.915e+04
48650	3.915e+04
48700	3.917e+04
48750	3.919e+04
48800	3.922e+04
48850	3.925e+04
48900	3.928e+04
48950	3.934e+04
49000	3.939e+04
49050	3.944e+04
49100	3.948e+04
49150	3.951e+04
49200	3.953e+04
49250	3.956e+04
49300	3.959e+04
49350	3.962e+04
49400	3.964e+04
49450	3.967e+04
49500	3.970e+04
49550	3.975e+04
49600	3.980e+04
49650	3.987e+04
49700	3.995e+04
49750	4.002e+04
49800	4.010e+04
49850	4.018e+04
49900	4.025e+04
49950	4.030e+04
50000	4.033e+04
50050	4.038e+04
50100	4.043e+04
50150	4.048e+04
50200	4.055e+04
50250	4.063e+04
50300	4.070e+04
50350	4.077e+04
50400	4.086e+04
50450	4.093e+04
50500	4.102e+04
50550	4.111e+04
50600	4.119e+04
50650	4.126e+04
50700	4.134e+04
50750	4.140e+04
50800	4.145e+04
50850	4.151e+04
50900	4.157e+04
50950	4.160e+04
51000	4.166e+04
51050	4.172e+04
51100	4.176e+04
51150	4.179e+04
51200	4.181e+04
51250	4.182e+04
51300	4.182e+04
51350	4.183e+04
51400	4.184e+04
51450	4.183e+04
51500	4.181e+04
51550	4.181e+04
51600	4.183e+04
51650	4.185e+04
51700	4.187e+04
51750	4.189e+04
51800	4.195e+04
51850	4.199e+04
51900	4.203e+04
51950	4.206e+04
52000	4.209e+04
52050	4.211e+04
52100	4.213e+04
52150	4.213e+04
52200	4.214e+04
52250	4.216e+04
52300	4.218e+04
52350	4.218e+04
52400	4.218e+04
52450	4.219e+04
52500	4.220e+04
52550	4.221e+04
52600	4.220e+04
52650	4.219e+04
52700	4.217e+04
52750	4.215e+04
52800	4.213e+04
52850	4.212e+04
52900	4.213e+04
52950	4.214e+04
53000	4.218e+04
53050	4.222e+04
53100	4.226e+04
53150	4.227e+04
53200	4.228e+04
53250	4.225e+04
53300	4.223e+04
53350	4.224e+04
53400	4.225e+04
53450	4.226e+04
53500	4.226e+04
53550	4.226e+04
53600	4.225e+04
53650	4.226e+04
53700	4.227e+04
53750	4.227e+04
53800	4.228e+04
53850	4.227e+04
53900	4.224e+04
53950	4.221e+04
54000	4.217e+04
54050	4.215e+04
54100	4.215e+04
54150	4.216e+04
54200	4.218e+04
54250	4.221e+04
54300	4.226e+04
54350	4.232e+04
54400	4.236e+04
54450	4.241e+04
54500	4.244e+04
54550	4.247e+04
54600	4.252e+04
54650	4.256e+04
54700	4.258e+04
54750	4.259e+04
54800	4.260e+04
54850	4.262e+04
54900	4.263e+04
54950	4.265e+04
55000	4.267e+04
55050	4.268e+04
55100	4.268e+04
55150	4.267e+04
55200	4.267e+04
55250	4.265e+04
55300	4.263e+04
55350	4.262e+04
55400	4.259e+04
55450	4.255e+04
55500	4.251e+04
55550	4.250e+04
55600	4.247e+04
55650	4.243e+04
55700	4.238e+04
55750	4.234e+04
55800	4.233e+04
55850	4.232e+04
55900	4.232e+04
55950	4.234e+04
56000	4.239e+04
56050	4.246e+04
56100	4.253e+04
56150	4.258e+04
56200	4.263e+04
56250	4.269e+04
56300	4.277e+04
56350	4.281e+04
56400	4.285e+04
56450	4.290e+04
56500	4.295e+04
56550	4.300e+04
56600	4.302e+04
56650	4.302e+04
56700	4.302e+04
56750	4.302e+04
56800	4.301e+04
56850	4.302e+04
56900	4.301e+04
56950	4.300e+04
57000	4.299e+04
57050	4.293e+04
57100	4.288e+04
57150	4.283e+04
57200	4.277e+04
57250	4.272e+04
57300	4.269e+04
57350	4.264e+04
57400	4.260e+04
57450	4.258e+04
57500	4.256e+04
57550	4.254e+04
57600	4.252e+04
57650	4.249e+04
57700	4.247e+04
57750	4.247e+04
57800	4.246e+04
57850	4.244e+04
57900	4.244e+04
57950	4.245e+04
58000	4.247e+04
58050	4.248e+04
58100	4.249e+04
58150	4.252e+04
58200	4.254e+04
58250	4.256e+04
58300	4.256e+04
58350	4.255e+04
58400	4.256e+04
58450	4.258e+04
58500	4.261e+04
58550	4.263e+04
58600	4.263e+04
58650	4.262e+04
58700	4.261e+04
58750	4.260e+04
58800	4.258e+04
58850	4.257e+04
58900	4.253e+04
58950	4.251e+04
59000	4.249e+04
59050	4.248e+04
59100	4.249e+04
59150	4.250e+04
59200	4.254e+04
59250	4.256e+04
59300	4.258e+04
59350	4.260e+04
59400	4.262e+04
59450	4.264e+04
59500	4.265e+04
59550	4.265e+04
59600	4.268e+04
59650	4.271e+04
59700	4.277e+04
59750	4.283e+04
59800	4.288e+04
59850	4.294e+04
59900	4.301e+04
59950	4.308e+04
60000	4.315e+04
60050	4.324e+04
60100	4.330e+04
60150	4.336e+04
60200	4.339e+04
60250	4.342e+04
60300	4.343e+04
60350	4.347e+04
60400	4.350e+04
60450	4.354e+04
60500	4.359e+04
60550	4.363e+04
60600	4.366e+04
60650	4.370e+04
60700	4.375e+04
60750	4.377e+04
60800	4.378e+04
60850	4.380e+04
60900	4.382e+04
60950	4.386e+04
61000	4.391e+04
61050	4.397e+04
61100	4.403e+04
61150	4.412e+04
61200	4.421e+04
61250	4.429e+04
61300	4.436e+04
61350	4.442e+04
61400	4.447e+04
61450	4.450e+04
61500	4.452e+04
61550	4.454e+04
61600	4.454e+04
61650	4.456e+04
61700	4.459e+04
61750	4.462e+04
61800	4.463e+04
61850	4.463e+04
61900	4.466e+04
61950	4.467e+04
62000	4.468e+04
62050	4.468e+04
62100	4.470e+04
62150	4.473e+04
62200	4.477e+04
62250	4.479e+04
62300	4.481e+04
62350	4.484e+04
62400	4.488e+04
62450	4.492e+04
62500	4.497e+04
62550	4.499e+04
62600	4.501e+04
62650	4.503e+04
62700	4.507e+04
62750	4.512e+04
62800	4.518e+04
62850	4.526e+04
62900	4.535e+04
62950	4.545e+04
63000	4.554e+04
63050	4.563e+04
63100	4.572e+04
63150	4.580e+04
63200	4.587e+04
63250	4.594e+04
63300	4.599e+04
63350	4.602e+04
63400	4.604e+04
63450	4.606e+04
63500	4.608e+04
63550	4.609e+04
63600	4.610e+04
63650	4.610e+04
63700	4.607e+04
63750	4.603e+04
63800	4.601e+04
63850	4.599e+04
63900	4.600e+04
63950	4.601e+04
64000	4.604e+04
64050	4.606e+04
64100	4.609e+04
64150	4.611e+04
64200	4.616e+04
64250	4.620e+04
64300	4.625e+04
64350	4.631e+04
64400	4.636e+04
64450	4.640e+04
64500	4.640e+04
64550	4.643e+04
64600	4.645e+04
64650	4.648e+04
64700	4.651e+04
64750	4.655e+04
64800	4.657e+04
64850	4.661e+04
64900	4.667e+04
64950	4.672e+04
65000	4.677e+04
65050	4.681e+04
65100	4.683e+04
65150	4.685e+04
65200	4.688e+04
65250	4.691e+04
65300	4.696e+04
65350	4.699e+04
65400	4.699e+04
65450	4.702e+04
65500	4.703e+04
65550	4.704e+04
65600	4.705e+04
65650	4.708e+04
65700	4.712e+04
65750	4.714e+04
65800	4.716e+04
65850	4.713e+04
65900	4.711e+04
65950	4.709e+04
66000	4.707e+04
66050	4.706e+04
66100	4.705e+04
66150	4.704e+04
66200	4.708e+04
66250	4.712e+04
66300	4.715e+04
66350	4.719e+04
66400	4.722e+04
66450	4.722e+04
66500	4.725e+04
66550	4.728e+04
66600	4.732e+04
66650	4.736e+04
66700	4.740e+04
66750	4.743e+04
66800	4.744e+04
66850	4.745e+04
66900	4.744e+04
66950	4.743e+04
67000	4.743e+04
67050	4.743e+04
67100	4.744e+04
67150	4.745e+04
67200	4.745e+04
67250	4.746e+04
67300	4.749e+04
67350	4.749e+04
67400	4.752e+04
67450	4.756e+04
67500	4.761e+04
67550	4.767e+04
67600	4.773e+04
67650	4.781e+04
67700	4.790e+04
67750	4.798e+04
67800	4.806e+04
67850	4.813e+04
67900	4.816e+04
67950	4.817e+04
68000	4.817e+04
68050	4.816e+04
68100	4.817e+04
68150	4.817e+04
68200	4.818e+04
68250	4.820e+04
68300	4.823e+04
68350	4.827e+04
68400	4.831e+04
68450	4.835e+04
68500	4.840e+04
68550	4.841e+04
68600	4.842e+04
68650	4.844e+04
68700	4.847e+04
68750	4.850e+04
68800	4.853e+04
68850	4.855e+04
68900	4.857e+04
68950	4.860e+04
69000	4.863e+04
69050	4.865e+04
69100	4.869e+04
69150	4.876e+04
69200	4.881e+04
69250	4.886e+04
69300	4.895e+04
69350	4.902e+04
69400	4.909e+04
69450	4.916e+04
69500	4.923e+04
69550	4.928e+04
69600	4.933e+04
69650	4.934e+04
69700	4.935e+04
69750	4.933e+04
69800	4.933e+04
69850	4.933e+04
69900	4.933e+04
69950	4.935e+04
70000	4.937e+04
70050	4.939e+04
